id,start_date,lat,lon,l3,surface_total,surface_covered,price,title,property_type,operation_type
m7jHPv64mhfpAbPiIWYnhQ==,2019-04-02,-34.5701444,-58.4838385,Villa Urquiza,75.0,65.0,20000.0,Departamento 3 ambientes con balcon terraza.,Departamento,Alquiler
Ag5Q9Kt85w5mj7YFntBU4Q==,2019-04-12,-34.5542771,-58.4651999,Nuñez,45.0,45.0,17000.0,Departamento - Nuñez,Departamento,Alquiler
DZCfxME+THPxRxZZ6uBeyA==,2019-05-17,-34.5964187,-58.4206289,Palermo,37.0,37.0,13000.0,Luminoso Depto de 2 Ambientes con Cocina y Baño Completos en Palermo,Departamento,Alquiler
U0FjYUOwz6/1S3GUjT9H/A==,2019-06-24,-34.5457406,-58.4625916,Nuñez,75.0,69.0,25000.0,3 de Febrero 3600 - Nuñez - PH 3 amb - Sin expensas,PH,Alquiler
fHVGzm+tBgom2PZsYDjgGA==,2019-01-13,-34.5594509,-58.452992,Belgrano,200.0,120.0,36000.0,ROOSEVELT 2800.ALQUILER 4 AMBIENTES CON COCHERA-BALCON Y TERRAZA,Departamento,Alquiler
2wyE5LZzloX18hk59V+bCQ==,2019-02-27,,,Recoleta,36.0,36.0,13500.0,"Alquiler 2 ambientes recoleta .Muy lindo, apto profesional.",Departamento,Alquiler
3KHCv4dzoBe+mDWXO6+Ysw==,2019-06-22,-34.5525709,-58.4676074,Nuñez,62.0,58.0,30000.0,MANUELA PEDRAZA 2500/NUÑEZ.VENTA 3 AMBIENTES CON COCHERA,Departamento,Alquiler
RdhCWZbjBs5IpvJu0SAS+Q==,2019-03-15,-34.612032,-58.421979,Almagro,55.0,55.0,50000.0,Local Av. Rivadavia 3900  y Yapeyu,Local comercial,Alquiler
qr3q4MpNPz/82rL6FKUoog==,2019-01-25,-34.59669113,-58.40745926,Barrio Norte,80.0,72.0,22000.0,Anchorena   1100 - $ 22.000 - Departamento Alquiler,Departamento,Alquiler
MJqU5cdYvlv3A8/shC12Yg==,2019-04-15,-34.644816,-58.456257,Flores,72.0,60.0,11000.0,Alquiler Departamento 3 amb - Vista abierta Flores,Departamento,Alquiler
BaUxuV28erXLN6a6pRA3IQ==,2019-01-04,,,Palermo,45.0,30.0,13500.0,MONOAMBIENTE AL FTE EN ALQUILER,Departamento,Alquiler
EXWqv4d3sEQ922GPRpTWHg==,2019-03-17,-34.57062,-58.446498,Belgrano,75.0,75.0,15800.0,Alquiler PH 3 amb *residencial no mas de 2 pers*,PH,Alquiler
+77CzpfBbhcTw2ISEEARyA==,2019-06-04,-34.5970498,-58.4201801,Palermo,34.0,34.0,12000.0,Departamento - Palermo,Departamento,Alquiler
QuNEhcUxep/QD4zZ0cit/w==,2019-02-02,-34.628729,-58.446033,Caballito,75.0,75.0,17000.0,ALQUILER DPTO  3AMB C/DEP EN CABALLITO! LUMINOSO,Departamento,Alquiler
3qMABE+WoGvr2AYcS2a6Cg==,2019-06-07,-34.569003,-58.450447,Belgrano,40.0,40.0,14000.0,ALQUILER MONOAMBIENTE AMENITIES SEGURIDAD BELGRANO,Departamento,Alquiler
WEZWoDWMF0hxY4ov5q+flg==,2019-01-17,-34.564924,-58.463692,Belgrano,45.0,45.0,14500.0,Depto 2 amb con balcon en Belgrano R.,Departamento,Alquiler
Y8D8NjuSnlrWUnjtBno4nw==,2019-04-26,-34.604799,-58.431786,Caballito,42.0,30.0,9500.0,MONOAMBIENTE 42 M2 C/PATIO - CABALLITO,Departamento,Alquiler
ATcjJJY2GPdfIShjbcby1Q==,2019-02-05,-34.6110452,-58.4446643,Caballito,57.0,48.0,13500.0,Departamento - Cid Campeador,Departamento,Alquiler
Tr6G/Vz/pfizQr8PpIt5Xg==,2019-06-07,-34.5946555,-58.3863754,Barrio Norte,142.0,131.0,38000.0,Arenales y Talcahuano - 4 amb c/ dep y coch,Departamento,Alquiler
h4r6Q4LYfg+rxzSA3T+JqQ==,2019-05-03,,,Barrio Norte,28.0,28.0,15000.0,Departamento en alquiler 2 ambientes zona Barrio Norte,Departamento,Alquiler
+DCEjwGE9aBDfmoVId4Hlw==,2019-04-15,-34.6046917,-58.416929,Almagro,47.0,47.0,11500.0,Departamento - Almagro,Departamento,Alquiler
pE6TYZp0hETokDBlYHtr+w==,2019-01-06,-34.5983754,-58.4249183,Almagro,31.0,28.0,12000.0,Departamento de 1 ambiente en Alquiler en Almagro,Departamento,Alquiler
TuKNwtMibiDpqNZUa2HTsg==,2019-02-10,-34.5614064,-58.4644782,Belgrano,80.0,74.0,30000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
B72s1FfyFHGPXKOqXcO61g==,2019-03-27,-34.570884,-58.4886936,Villa Urquiza,122.0,110.0,49000.0,SEMIPISO  4 AMBIENTES C/DEPENDENCIA COCHERA MUY LUMINOSO,Departamento,Alquiler
MPi8MduHZbF5QNDJfIAgRA==,2019-05-07,-34.5534073,-58.4675964,Nuñez,60.0,60.0,17500.0,"Amenabar 3200 - Nuñez - Piso alto, vista abierta! Hermoso departamento!",Departamento,Alquiler
z7lKrnQI8e09tlZFARHnJw==,2019-04-03,-34.5605844,-58.463406,Belgrano,50.0,45.0,15000.0,Departamento - Belgrano,Departamento,Alquiler
KX4CZZMU06h1gUKSvW9I/A==,2019-06-11,-34.5958488303,-58.3953045067,Recoleta,64.0,50.0,18000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
1yqQQPAsqUdgMXSev7Z2mA==,2019-06-22,-34.5550811,-58.4617707,Belgrano,30.0,26.0,13000.0,CONGRESO 2300/BELGRANO.ALQUILER 1 AMBIENTE,Departamento,Alquiler
lAf0ZBTp9Z8jOh/af7XcBQ==,2019-03-23,-34.5973587,-58.44167328,Villa Crespo,65.0,65.0,19500.0,Corrientes  5500 7°  - $ 19.500 - Departamento Alquiler,Departamento,Alquiler
gpfLGZyMb+rdEFJHqixx6w==,2019-05-31,-34.5859585,-58.4039877,Recoleta,67.0,50.0,34000.0,Torre The Edge dos ambientes con bcon terraza y cochera,Departamento,Alquiler
UA9Xm8PtCbLGfM/YgYyJBA==,2019-02-07,-34.5773882,-58.4313513,Palermo,45.0,45.0,13000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
vtf5b/iEE1MxCN6ZTj3ltQ==,2019-04-30,-34.5714951375,-58.4872124698,Villa Urquiza,48.0,40.0,16000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
qmBZjfPvZyYTKhZUBQ+sDQ==,2019-05-07,-34.5969568,-58.4453789,Villa Crespo,33.0,31.0,11000.0,Hermoso Monoambiente con Balcón - Luminoso - Ubicación Ideal.,Departamento,Alquiler
QlKDrRdBo1H8/ZCpKejIsA==,2019-04-09,-34.5766973941,-58.4236613804,Palermo,33.0,30.0,11000.0,Alquiler monoambiente en Palermo - Juncal 4502 5-,Departamento,Alquiler
hcF6KeEampH4CnjDBrdJuA==,2019-03-15,-34.5837587,-58.4017273,Recoleta,65.0,60.0,25000.0,Departamento Peña y Aguero - Recoleta,Departamento,Alquiler
9wrX4RW6IraeEBPi9VJdPg==,2019-01-24,-34.5878371753,-58.4226974626,Palermo,39.0,35.0,14000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
/IUySjseLgsXYve5dbjSsw==,2019-02-14,-34.5619164,-58.4515274,Belgrano,69.0,69.0,24000.0,"Sucre  y O´higgins, semipiso de 2 dormitorios, en Barrancas",Departamento,Alquiler
dbCBIibV77TxxZhkz47+XA==,2019-06-10,,,Palermo,76.0,70.0,38000.0,ALQUILER OFICINA - ESPLENDIDA PLANTA DE 70 Metros - Fitz Roy 1988 - Piso 4 - Palermo Hollywood - Capital Federal,Oficina,Alquiler
+yxcosEyKD3jKISTmrm4bw==,2019-02-08,-34.5595153,-58.4455045,Belgrano,56.0,50.0,24000.0,Excelente Departamento de dos Ambientes sobre Av. Libertador a Estrenar,Departamento,Alquiler
awC832uAh2R9ht+p+ttiug==,2019-04-25,-34.5985455,-58.4265053,Almagro,53.0,48.0,16000.0,Departamento de 2 ambientes en Alquiler en Almagro,Departamento,Alquiler
cGOtJB6bzJmrBSmmmoFpjQ==,2019-05-11,-34.587305,-58.400454,Barrio Norte,34.0,34.0,17000.0,Departamento 1 ambiente amplio amoblado,Departamento,Alquiler
fj5sPn+6EZip/NsL3YWHeA==,2019-05-31,-34.5417564,-58.4632139,Nuñez,98.0,92.0,40000.0,ALQUILER - 3 AMB.-  CENTENNIAL TORRE DE CATEGORIA - FULL AMENITIES- NUÑEZ,Departamento,Alquiler
GGRJZ6Qce+hoescLAZyaow==,2019-06-26,-34.5701182103,-58.4323920056,Palermo,61.0,53.0,20000.0,Disponibilidad Inmediata,Departamento,Alquiler
xSBtdAHBXV0+ORpZsBWBTw==,2019-04-13,-34.561713,-58.463557,Belgrano,103.0,99.0,30000.0,DTO.EN DUPLEX DE 4 AMB.CON GARAGE CUBIERTO,Departamento,Alquiler
Urg0bCwgDu4FhTx6jMRp1A==,2019-01-13,-34.5395978,-58.4758407,Nuñez,51.0,45.0,12000.0,GENERAL PAZ 1100. NUÑEZ. ALQUILER 2 AMBIENTES,Departamento,Alquiler
qk5oF/44u13/ZnNi+CR3bQ==,2019-05-30,-34.563235,-58.440032,Belgrano,48.0,43.0,16200.0,Excelente monoambiente,Departamento,Alquiler
E5x4m2g1MAU0rl8ufG7q5A==,2019-06-24,-34.614849,-58.4605379,Caballito,40.0,35.0,12000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
/VIJnrr8kbAhKEb5A+MMLw==,2019-03-09,-34.5954774,-58.4038525,Barrio Norte,105.0,94.0,23000.0,Departamento - Barrio Norte,Departamento,Alquiler
sr4fylOGfLxTevOzWYyYfg==,2019-02-21,-34.5590973,-58.4506343,Belgrano,88.0,78.0,30000.0,Departamento - Belgrano Barrancas,Departamento,Alquiler
NIVv+1gjmtx5yfWmwhe9Uw==,2019-02-20,-34.5856762,-58.4234852,Palermo,50.0,42.0,16000.0,2 ambientes de 50m2 en alquier en Palermo - Se emite factura de alquiler,Departamento,Alquiler
VNEb1ADfMfhUwQZuCn0KsA==,2019-01-24,-34.5967954411,-58.4280205872,Villa Crespo,145.0,145.0,39000.0,Gran local en alquiler en el barrio de Villa Crespo (sin expensas),Local comercial,Alquiler
TNre8oKH7Zhvt6VuyQELtg==,2019-04-03,-34.5694634,-58.4334438,Palermo,42.0,39.0,14500.0,Departamento al frente con balcón en alquiler en Las Cañitas.,Departamento,Alquiler
3OiaSVsj3meHb5AWP43YVA==,2019-05-30,-34.5855591485,-58.4231672913,Palermo,56.0,50.0,23000.0,"Departamento 56m² 2 ambientes con Plantas en PARAGUAY 4400, Palermo, Palermo Soho, por $ 23.000",Departamento,Alquiler
RfzJzqn08TPUIOGcnBMAxQ==,2019-02-11,-34.5944505,-58.38438,Barrio Norte,72.0,64.0,15500.0,Arenales al  1200 - Recoleta // ALQUILER: 2 ambientes con balcon,Departamento,Alquiler
mJNbXRSodlK4Q0C6meskfQ==,2019-05-23,-34.5427503,-58.4601452,Nuñez,48.0,44.0,27000.0,Pico 2300.Depto 2 amb mas cochera full amenities en Torre Astor Nuñez!!,Departamento,Alquiler
866QQqxaC33lZVMcxo/JNw==,2019-01-09,-34.5700004743,-58.4346279131,Belgrano,50.0,44.0,25000.0,Departamento - Belgrano,Departamento,Alquiler
e0CNa0S894HByxv3dssePQ==,2019-02-05,-34.59316,-58.42851,Palermo,110.0,100.0,26500.0,Departamento de 3 ambientes en Alquiler en Palermo,Departamento,Alquiler
cEguvGoXo5aRYqPbEPAFcA==,2019-06-22,-34.579269,-58.4722715,Villa Urquiza,30.0,30.0,12000.0,villa urquiza mono ambiente divisible muy luminoso,Departamento,Alquiler
OBBjJCAEBvzUfC2zRdbTqg==,2019-03-21,-34.560638,-58.458295,Belgrano,40.0,40.0,22000.0,LOCAL EN ALQUILER,Local comercial,Alquiler
3xmlBmyQyo3Plbvzje+3Ew==,2019-02-28,-34.63276291,-58.46634293,Flores,33.0,30.0,9000.0,Juan Bautista Alberdi  2700 2°  - $ 9.000 - Departamento Alquiler,Departamento,Alquiler
FTR0JXavbQIyk02bpE2/Qg==,2019-01-30,-34.603683,-58.381557,Nuñez,64.0,64.0,30000.0,Alquiler Oficina en Nuñez Capital Federal Avenida Cabildo  3062,Oficina,Alquiler
LTpTwG+si1tHjfGPzr+rGw==,2019-01-11,-34.5880499,-58.4188345,Palermo,45.0,45.0,14000.0,"ALQUILER  DEPARTAMENTO 3 AMB, ARAOZ 2200  ALTO PALERMO",Departamento,Alquiler
BTF/Nndnrzb5apm++v5tVA==,2019-06-24,-34.5804541,-58.4060232,Barrio Norte,63.0,55.0,23000.0,Departamento - Barrio Norte - 2 amb. super luminoso- excelente ubicación y estado-,Departamento,Alquiler
QkoI8PunmdQhRWyLYnNbtA==,2019-03-07,-34.5988662,-58.4367978,Villa Crespo,42.0,37.0,11900.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
7bfLm6lJfgkZn5frJ5djxw==,2019-04-18,-34.624786,-58.461143,Flores,37.0,34.0,12000.0,Depto. Monoamb. c/cochera,Departamento,Alquiler
c5miFI7O2JCfq81o3JnFGQ==,2019-01-10,-34.5826186203,-58.4474435273,Belgrano,55.0,55.0,16000.0,Venta o Alquiler: Hermosa oficina de categoría - Edificio corporativo - super luminosa!,Oficina,Alquiler
/s7ZD+Iv8VC/MIUupkQnhw==,2019-03-28,-34.5912015,-58.3985642,Recoleta,146.0,146.0,34000.0,Local sobre French al 2300 - Recoleta,Local comercial,Alquiler
FNazQweWh54lsMa9e/P0QQ==,2019-06-26,-34.5899751,-58.3987773,Barrio Norte,73.0,70.0,20000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
KQd9h4xItMCbhhCplO4PjQ==,2019-04-28,-34.5731916,-58.4223039,Palermo,69.0,65.0,28000.0,Excelente depto de 2 dorm Divino todo amueblado y equipado cochera amenities,Departamento,Alquiler
d4e42GWx1k6vlWi3rdYcRA==,2019-02-09,-34.5819238,-58.408709,Palermo,46.0,46.0,13500.0,PAUNERO 2700.ALQUILER 2 AMBIENTES,Departamento,Alquiler
tRnePUbnGtWiyqHeGgl7eg==,2019-04-13,-34.5436376,-58.4619547,Nuñez,42.0,39.0,17000.0,Alquiler departamento de 2 ambientes,Departamento,Alquiler
rLfDi7OXzbivV+hKhUv0qw==,2019-04-09,-34.5638971,-58.4419102,Palermo,50.0,44.0,14900.0,Departamento - Las Cañitas,Departamento,Alquiler
elmQXP/pYgSKIsXmBlQMrg==,2019-05-22,-34.5800865,-58.4416648,Palermo,33.0,30.0,18000.0,Excelente Dpto 1 amb Apto Profesional FULL AMENITIES!,Departamento,Alquiler
+RNgbrVTgw4B7C2OSlfjvg==,2019-01-28,-34.570884,-58.4886936,Villa Urquiza,37.0,32.0,9800.0,Departamento - Villa Urquiza,Departamento,Alquiler
khcZCZatRo+qgcq356u6yg==,2019-05-29,-34.558968,-58.4620275,Belgrano,60.0,56.0,22000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
i8fc7SjJptHsq6hcVEX/sg==,2019-02-12,-34.59182,-58.412567,Palermo,93.0,85.0,22500.0,Alquiler Departamento en Palermo Capital Federal Av. Coronel Diaz 1700,Departamento,Alquiler
bbZX7iadme1nD01Ijx2Dkg==,2019-03-23,-34.5879950208,-58.4336606556,Palermo,48.0,48.0,26000.0,Alquiler. Consultorio 48m². Sin expensas. Apto Oficina y Local Comercial. Excelente ubicación. Gorriti 5200 y Godoy Cruz. Palermo.,Oficina,Alquiler
ypthfAsXmDY/AqbxFdnsoA==,2019-02-21,-34.6278847,-58.4528883,Caballito,40.0,40.0,12000.0,CABALLITO - ALQUILER 2 AMBIENTES - CURAPALIGUE 200,Departamento,Alquiler
F9IKv0o4gGB2sbMWTm7J2w==,2019-04-10,-34.6013702,-58.4510119,Villa Crespo,40.0,40.0,11500.0,Honorio Pueyrredón 1700 - 2 Ambientes y 1/2 - Villa Crespo,Departamento,Alquiler
syzyWa7w5mga+RQYPOAumw==,2019-02-14,-34.555778,-58.457661,Belgrano,48.0,48.0,20000.0,ALQUILER 2 AMB C/BALCON CORRIDO EN BELGRANO!!,Departamento,Alquiler
zOlPiRoN7bb//ZjtqWKfSw==,2019-05-31,-34.5873825,-58.3972762,Barrio Norte,80.0,80.0,35000.0,Local Comercial Fitz Roy- Palermo Hollywood- Barrio Norte  80 M2 ACTO  B/EXPENSAS,Local comercial,Alquiler
TSz7jxZDyeg9HuXM8jnteA==,2019-06-14,-34.540126,-58.4731442,Nuñez,46.0,41.0,28000.0,"Departamento de dos ambientes  en alquiler, edificio ASTOR con amenities.",Departamento,Alquiler
SZJjl+qpju4/SLMHJZHuoQ==,2019-01-24,-34.5767654,-58.4318965,Palermo,125.0,125.0,33000.0,4 ambientes frente con balcon,Departamento,Alquiler
Jf+pFzSdKBDxhl4A6QoJww==,2019-06-13,-34.5915398,-58.4067982,Recoleta,65.0,60.0,22000.0,AGUERO Y AV. SANTA FE - 3 AMB. MUY LINDO CON BALCON AL FRENTE!,Departamento,Alquiler
texN/IedY3Ozd+mV+jPoMg==,2019-05-16,-34.598647,-58.396332,Recoleta,45.0,34.0,12000.0,"Alquiler 2 amb , Zona Universidades !!!",Departamento,Alquiler
anGpmrdnFzDGWpVmKckeSA==,2019-06-02,-34.5547924548,-58.4491830016,Belgrano,175.0,105.0,45000.0,"Departamento 175m² 3 ambientes con Cochera en OLAZABAL 1500, Capital Federal, Belgrano, por $ 45.000",Departamento,Alquiler
VbsdiQr9H5nF+C9tZ3+WEg==,2018-12-29,-34.59388,-58.400406,Recoleta,106.0,106.0,24000.0,Depto Alquiler - Recoleta. 3 amb con dependencia.,Departamento,Alquiler
RwdFEHOkqXqvNU5B/Ftn2g==,2019-05-31,-34.5536258,-58.459543,Nuñez,31.0,30.0,16500.0,MONOAMBIENTE EN ALQUILER APTO PROFESIONAL O VIVIENDA NUEÑEZ,Departamento,Alquiler
HJJF6O/nHsk/30n9lVq0nA==,2019-05-22,-34.5635617371,-58.4663240418,Belgrano,43.0,40.0,14800.0,ALEGRE 2 AMB CON BALCÓN EN BELGRANO,Departamento,Alquiler
fbIzYE0KvNYY1iVpm+V0Dw==,2019-05-18,-34.5733682,-58.4884921,Villa Urquiza,40.0,40.0,14500.0,Departamento 2 ambientes con balcón al contra frente,Departamento,Alquiler
JScy5zc5voVRGOjRRPdPAw==,2019-03-19,-34.5631462,-58.4640776,Belgrano,82.0,75.0,21000.0,Departamento - Belgrano,Departamento,Alquiler
0cwo65GpcjNQ/ArOtcOihQ==,2019-05-02,-34.622848,-58.44392,Caballito,37.0,34.0,11000.0,"Alquiler dos ambientes, muy luminoso",Departamento,Alquiler
gro5p8aeQeTxUKUV93Y3zg==,2019-04-25,-34.575843,-58.481734,Villa Urquiza,69.0,62.0,22000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
H0Zz8LOZk4EltXCyUfZmQw==,2019-03-15,-34.5608215,-58.4581352,Nuñez,28.0,28.0,18000.0,Alquiler: Local en Galería Las Vegas · Av. Cabildo,Local comercial,Alquiler
fA1rPkq0QcI3Bm+0cLopCw==,2019-02-15,-34.5939978,-58.3921887,Recoleta,38.0,38.0,13500.0,Rodriguez Peña al 1300 - Recoleta // ALQUILER: 1½ Amb.,Departamento,Alquiler
S/P4vHzpnp82ISLPhfOQ7g==,2019-02-03,-34.5639612,-58.4622061,Belgrano,85.0,80.0,23000.0,Departamento - Belgrano,Departamento,Alquiler
v14dkuGGi7VHrzUUVmslDQ==,2019-04-27,-34.5977458,-58.4421536,Villa Crespo,34.0,32.0,15000.0,Departamento - Villa Crespo,Departamento,Alquiler
X7LxWWaoaIxnqoy6/tkNlA==,2019-03-28,-34.5911375,-58.4106753,Recoleta,27.0,27.0,14000.0,Departamento en Alquiler de 2 ambientes en Recoleta PB,Departamento,Alquiler
qskhHNvVwY+ygeQTx4RBGQ==,2019-04-26,-34.5967954411,-58.4278703835,Villa Crespo,145.0,145.0,39000.0,Gran oficina en alquiler en el barrio de Villa Crespo (sin expensas),Oficina,Alquiler
UT34eF9bFPV1D6Dd5c9TuQ==,2019-04-25,-34.5772523,-58.4812718,Villa Urquiza,38.0,38.0,10000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
Awagk1NE2MY6oKnoYqgFkg==,2019-02-22,-34.5604699,-58.465124,Belgrano,58.0,42.0,16000.0,AV CRAMER 2590 1 PISO FRENTE BALCÓN Y PATIO IMPECABLE AMENITIES,Departamento,Alquiler
qC4TGWEqaalbh9pmWHGHhw==,2019-04-05,-34.5582798,-58.4585193,Belgrano,53.0,53.0,18000.0,VUELTA DE OBLIGADO 2400/BELGRANO.ALQUILER 3 AMBIENTES,Departamento,Alquiler
Ny4bm/JpD6uRfarpbWrtSw==,2019-04-02,-34.635746,-58.451101,Flores,44.0,44.0,13000.0,Alquiler PH 2 ambientes c/patio PB,PH,Alquiler
QIjlveptpqcsDbC9ZpLEEw==,2019-05-20,,,Villa Urquiza,35.0,35.0,12000.0,2 ambientes V Urquiza,Departamento,Alquiler
8QDRnajCLD5hewB8L0V7Kg==,2019-02-15,-34.578949,-58.4123688,Palermo,37.0,37.0,14000.0,Dto a la Vta renta U$s 500 mensuales!!!,Departamento,Alquiler
NK6qMYA1rSEc+ZKi3xZ9Og==,2019-06-15,-34.5923034749,-58.387521527,Recoleta,30.0,30.0,15000.0,Uruguay mts Montevideo todo luz 1dor fte balcon,Departamento,Alquiler
YfG7PKfFmSfPxBLqLmoCXA==,2019-06-18,-34.553916,-58.459264,Belgrano,48.0,34.0,18000.0,2 ambientes divisible con terraza,Departamento,Alquiler
4UnS8/Vo/8Yha++wUNt9LA==,2019-06-14,-34.5755865,-58.438429,Belgrano,65.0,52.0,28000.0,Departamento - Palermo,Departamento,Alquiler
GLutOnxzCSyjXlbWRK7sYw==,2019-01-10,-34.5784553,-58.4080484,Palermo,50.0,47.0,23000.0,Excelente dos ambientes en Plaza Alemania,Departamento,Alquiler
Zz74VT0duVhcgbYH33gkqQ==,2019-04-06,-34.59314,-58.397007,Recoleta,66.0,60.0,28000.0,Alquiler Departamento en Recoleta Capital Federal Junin 1300,Departamento,Alquiler
QNR5hGK1218cQ0UtaRUw+A==,2019-04-11,-34.601955,-58.420471,Almagro,80.0,75.0,17000.0,Alquiler Departamento en Almagro Capital Federal HUMAHUACA  4000,Departamento,Alquiler
WCG71A2H7154mvKSclwxog==,2019-06-10,-34.5750526,-58.4197657,Palermo,97.0,97.0,29000.0,Hermoso depto de 3 ambientes con dependencia en Alquiler en Palermo Zona Embajada de USA,Departamento,Alquiler
H/iX6NDECX9NTwdO7A4gSw==,2019-03-12,-34.5806749001,-58.4250421841,Palermo,55.0,52.0,18000.0,"Dpto 3 amb reciclado a estrenar, impecable, bajas expensas",Departamento,Alquiler
Bcwu9kuNnriE3K/ZedyAHw==,2019-06-04,-34.574442,-58.48441,Villa Urquiza,80.0,70.0,22000.0,Alquiler departamento 3 ambientes en Villa Urquiza,Departamento,Alquiler
IiYCKItClqCGxvc0rYRUYA==,2019-02-20,-34.5923919,-58.442063,Palermo,41.0,41.0,17000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
uIRHDCdJXpWzmnC6qp445g==,2019-06-10,,,Belgrano,55.0,55.0,17000.0,Muy lindo departamento!,Departamento,Alquiler
r4+x6cMXhF/KqXGZM4BWpQ==,2019-02-21,-34.5546171,-58.4667499,Belgrano,149.0,149.0,32000.0,Departamento - Belgrano,Departamento,Alquiler
iGdXRHD86WADeZBk6PnTlA==,2019-04-10,-34.6334943,-58.4602659,Flores,69.0,65.0,17000.0,"Departamento 69m² 3 ambientes en Av. Directorio al 2300, Flores, Capital Federal, Flores, por $ 17.000",Departamento,Alquiler
isvFwuIUYofXp3i4rKFK6A==,2019-06-06,-34.55369568,-58.47656631,Nuñez,38.0,35.0,14900.0,Crisologo Larralde   3300 1°  - $ 14.900 - Departamento Alquiler,Departamento,Alquiler
fGA7z88YhcbyB9IDbgUiOg==,2019-02-26,-34.6197536,-58.4401442,Caballito,40.0,40.0,13000.0,Luminoso departamento de 2 ambientes - Caballito,Departamento,Alquiler
mYWHFjxgIpENkCUGLEz6MA==,2019-02-08,-34.5541641,-58.4669709,Nuñez,53.0,45.0,22000.0,IMPECABLE 2 AMBIENTES CON BALCÓN - COCHERA - SUITE - 5 AÑOS DE ANTIGÜEDAD,Departamento,Alquiler
ZF0Jsa2hwfsWfP8fLGQFBw==,2019-05-22,-34.6063079682,-58.4471813784,Villa Crespo,64.0,59.0,20000.0,Departamento de 3 ambientes en Alquiler en Villa crespo,Departamento,Alquiler
WCO4u8zp9TiS97SQzPjn0A==,2019-03-11,-34.5950932,-58.4371128,Villa Crespo,120.0,120.0,55000.0,Local de 1 ambiente en Alquiler en Villa crespo,Local comercial,Alquiler
c7m1LxqnpxKZVcYqmttffA==,2019-01-17,-34.6135154,-58.4375269,Caballito,57.0,50.0,15500.0,"Alquiler 3 ambientes, Caballito, Excelente ubicación y precio",Departamento,Alquiler
P+91uBkUGZeWFiIfxtfF8Q==,2019-03-09,-34.6025578,-58.4243899,Almagro,34.0,31.0,11500.0,Excelente Ambiente Piso Alto Superluminoso con Balcón a Estrenar,Departamento,Alquiler
GCC89hUDZdhqaoba3khwzg==,2019-01-26,-34.55418015,-58.46352005,Belgrano,38.0,38.0,11000.0,Cabildo  3000 6°  - $ 11.000 - Departamento Alquiler,Departamento,Alquiler
p+myl+Av6RztMYAREvVaKw==,2019-05-16,-34.61142349,-58.43361282,Caballito,38.0,38.0,14000.0,Otamendi  400 4°  - $ 14.000 - Departamento Alquiler,Departamento,Alquiler
SpeQDE1z04rXm+n4Cc6UCQ==,2019-05-17,-34.5937653,-58.4375938,Villa Crespo,120.0,120.0,49000.0,ZONA OUTLET - APTO TODO RUBRO - 4 X 15 - DOBLE ALTURA,Local comercial,Alquiler
PynzztbCYsocOkuCPSxy3A==,2019-02-14,-34.553283,-58.463747,Nuñez,48.0,31.0,10000.0,Mono ambiente con patio en Ibera y Cabildo Nuñez,Departamento,Alquiler
h9nKVQkELCfEVoj6y/l+kA==,2019-06-05,-34.5736463,-58.4362917,Belgrano,33.0,33.0,9800.0,Local  Comercial a metros de la Av. Cabildo !!!,Local comercial,Alquiler
0TRDYj5QRI3RV/Klnda5Xg==,2019-05-08,-34.5912061,-58.4133737,Palermo,40.0,40.0,16500.0,2 Amb- Guise 1900- $16500 + gastos,Departamento,Alquiler
eNXe7gXAO1wfFIiLoT0rNQ==,2019-03-09,-34.576175,-58.486089,Villa Urquiza,31.0,31.0,10500.0,ALQUILER 2 AMB. VILLA URQUIZA-BAUNESS Y OLAZABAL,Departamento,Alquiler
pDbDTlhGpgvD/hdhAmyvWQ==,2018-12-29,-34.5828261,-58.4141196,Barrio Norte,45.0,42.0,15000.0,"2 AMB AL FRENTE CON BALCON, IMPECABLE, RECICLADO",Departamento,Alquiler
2jNVFhDYtfFIO5VS0v6xMg==,2019-04-04,,,Barrio Norte,40.0,40.0,13500.0,2 AMBIENTES EN BARRIO NORTE CON BALCON FRANCES,Departamento,Alquiler
eFNmENxyjeT4MneARZuIOA==,2019-05-31,-34.5537414,-58.4594971,Belgrano,33.0,33.0,16900.0,OPORTUNIDAD! MONOAMBIENTE A ESTRENAR 33 M² EN TORRE DE CATEGORIA,Departamento,Alquiler
KQ+5Djd2BBRkWSN4eeNJCA==,2019-06-16,-34.557072,-58.462382,Belgrano,42.0,39.0,14000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
